Path,Line,Pattern,Snippet
"Assets/Resources/InputData/MyInput.cs",1866,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// Method invoked when associated input action ""TestSave"" is either <see cref=""UnityEngine.InputSystem.InputAction.started"" />, <see cref=""UnityEngine.InputSystem.InputAction.performed"" /> or <see cref=""UnityEngine.InputSystem.InputAction. …"
"Assets/Resources/InputData/MyInput.cs",1868,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// <seealso cref=""UnityEngine.InputSystem.InputAction.started"" />"
"Assets/Resources/InputData/MyInput.cs",1869,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// <seealso cref=""UnityEngine.InputSystem.InputAction.performed"" />"
"Assets/Resources/InputData/MyInput.cs",1870,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// <seealso cref=""UnityEngine.InputSystem.InputAction.canceled"" />"
"Assets/Resources/InputData/MyInput.cs",1873,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// Method invoked when associated input action ""New action"" is either <see cref=""UnityEngine.InputSystem.InputAction.started"" />, <see cref=""UnityEngine.InputSystem.InputAction.performed"" /> or <see cref=""UnityEngine.InputSystem.InputActio …"
"Assets/Resources/InputData/MyInput.cs",1875,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// <seealso cref=""UnityEngine.InputSystem.InputAction.started"" />"
"Assets/Resources/InputData/MyInput.cs",1876,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// <seealso cref=""UnityEngine.InputSystem.InputAction.performed"" />"
"Assets/Resources/InputData/MyInput.cs",1877,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// <seealso cref=""UnityEngine.InputSystem.InputAction.canceled"" />"
"Assets/Resources/InputData/MyInput.cs",1888,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// Method invoked when associated input action ""Pointer"" is either <see cref=""UnityEngine.InputSystem.InputAction.started"" />, <see cref=""UnityEngine.InputSystem.InputAction.performed"" /> or <see cref=""UnityEngine.InputSystem.InputAction.c …"
"Assets/Resources/InputData/MyInput.cs",1890,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// <seealso cref=""UnityEngine.InputSystem.InputAction.started"" />"
"Assets/Resources/InputData/MyInput.cs",1891,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// <seealso cref=""UnityEngine.InputSystem.InputAction.performed"" />"
"Assets/Resources/InputData/MyInput.cs",1892,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// <seealso cref=""UnityEngine.InputSystem.InputAction.canceled"" />"
"Assets/Resources/InputData/MyInput.cs",1895,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// Method invoked when associated input action ""CameraMove"" is either <see cref=""UnityEngine.InputSystem.InputAction.started"" />, <see cref=""UnityEngine.InputSystem.InputAction.performed"" /> or <see cref=""UnityEngine.InputSystem.InputActio …"
"Assets/Resources/InputData/MyInput.cs",1897,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// <seealso cref=""UnityEngine.InputSystem.InputAction.started"" />"
"Assets/Resources/InputData/MyInput.cs",1898,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// <seealso cref=""UnityEngine.InputSystem.InputAction.performed"" />"
"Assets/Resources/InputData/MyInput.cs",1899,"Unity New Input System : \bUnityEngine\.InputSystem\b","/// <seealso cref=""UnityEngine.InputSystem.InputAction.canceled"" />"
"Assets/Scripts/Main/GameController.cs",7,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem;"
"Assets/Scripts/Main/InputManager.cs",6,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem;"
"Assets/Scripts/Main/InputManager.cs",8,"Unity New Input System : \bUnityEngine\.InputSystem\b","using static UnityEngine.InputSystem.InputAction;"
"Assets/Scripts/Scene/DynamicResolutionTest.cs",6,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem;"
"Assets/Scripts/test/ScreenShotAction.cs",5,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem;"
"Assets/Effect/FX Quest/Scripts/EQ_OrbitCamera.cs",10,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem;"
"Assets/Effect/Epic Toon FX/Demo/Scripts/ETFXSceneManager.cs",7,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem;"
"Assets/OtherPackage/Behavior Designer/Runtime/Tasks/Unity/Input/GetAcceleration.cs",15,"Unity Old Input System : \bInput\.acceleration\b","storeResult.Value = Input.acceleration;"
"Assets/Plugins/VoxelBusters/EssentialKit/Editor/BuildPipeline/Android/AndroidManifestGenerator.cs",197,"Android 权限 (AndroidManifest*.xml) : android\.permission\.(ACCESS_(FINE|COARSE)_LOCATION|BODY_SENSORS|ACTIVITY_RECOGNITION|RECORD_AUDIO|CAMERA)","permission.AddAttribute(""android:name"", ""android.permission.CAMERA"");"
"Assets/Plugins/VoxelBusters/EssentialKit/Editor/BuildPipeline/Android/AndroidManifestGenerator.cs",204,"Android 权限 (AndroidManifest*.xml) : android\.permission\.(ACCESS_(FINE|COARSE)_LOCATION|BODY_SENSORS|ACTIVITY_RECOGNITION|RECORD_AUDIO|CAMERA)","permission.AddAttribute(""android:name"", ""android.permission.RECORD_AUDIO"");"
"Assets/Plugins/VoxelBusters/EssentialKit/Editor/BuildPipeline/Xcode/PBXNativePluginsProcessor.cs",95,"iOS 权限/框架 (Info.plist / 源码) : \bCoreMotion\b|\bCoreLocation\b|\bAVFoundation\b|\bCMMotionManager\b","exporter.RemoveFramework(new PBXFramework(""CoreLocation.framework""));"
"Assets/Plugins/VoxelBusters/EssentialKit/Editor/BuildPipeline/Xcode/PBXNativePluginsProcessor.cs",104,"iOS 权限/框架 (Info.plist / 源码) : \bCoreMotion\b|\bCoreLocation\b|\bAVFoundation\b|\bCMMotionManager\b","exporter.AddFramework(new PBXFramework(""CoreLocation.framework""));"
"Assets/Plugins/VoxelBusters/EssentialKit/Plugins/iOS/NotificationServices/NPNotificationBinding.mm",10,"iOS 权限/框架 (Info.plist / 源码) : \bCoreMotion\b|\bCoreLocation\b|\bAVFoundation\b|\bCMMotionManager\b","#import <CoreLocation/CoreLocation.h>"
"Assets/Plugins/VoxelBusters/CoreLibrary/Editor/NativePlugins/BuildPipeline/Xcode/InfoPlistKey.cs",14,"iOS 权限/框架 (Info.plist / 源码) : NS(Microphone|Camera|Location(When|Always)|Motion)UsageDescription","public  const string   kNSCameraUsage                       = ""NSCameraUsageDescription"";"
"Assets/Plugins/VoxelBusters/CoreLibrary/Editor/NativePlugins/BuildPipeline/Xcode/InfoPlistKey.cs",20,"iOS 权限/框架 (Info.plist / 源码) : NS(Microphone|Camera|Location(When|Always)|Motion)UsageDescription","public  const string   kNSMicrophoneUsage                   = ""NSMicrophoneUsageDescription"";"
"Assets/Plugins/VoxelBusters/CoreLibrary/Editor/NativePlugins/BuildPipeline/Xcode/PBXFrameworkNameAttribute.cs",12,"iOS 权限/框架 (Info.plist / 源码) : \bCoreMotion\b|\bCoreLocation\b|\bAVFoundation\b|\bCMMotionManager\b","""AVFoundation.framework"","
"Packages/com.unity.inputsystem/DocCodeSamples.Tests/GamepadExample.cs",2,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem;"
"Packages/com.unity.inputsystem/DocCodeSamples.Tests/GamepadHapticsExample.cs",2,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem;"
"Packages/com.unity.inputsystem/DocCodeSamples.Tests/InputSystemUIInputModuleAssignActionsExample.cs",4,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.UI;"
"Packages/com.unity.inputsystem/InputSystem/AssemblyInfo.cs",3,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem;"
"Packages/com.unity.inputsystem/InputSystem/AssemblyInfo.cs",12,"Unity New Input System : \bUnityEngine\.InputSystem\b","namespace UnityEngine.InputSystem"
"Packages/com.unity.inputsystem/InputSystem/IInputDiagnostics.cs",2,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.LowLevel;"
"Packages/com.unity.inputsystem/InputSystem/IInputDiagnostics.cs",4,"Unity New Input System : \bUnityEngine\.InputSystem\b","namespace UnityEngine.InputSystem"
"Packages/com.unity.inputsystem/InputSystem/IInputRuntime.cs",4,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Layouts;"
"Packages/com.unity.inputsystem/InputSystem/IInputRuntime.cs",12,"Unity New Input System : \bUnityEngine\.InputSystem\b","namespace UnityEngine.InputSystem.LowLevel"
"Packages/com.unity.inputsystem/InputSystem/InputAnalytics.cs",3,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Layouts;"
"Packages/com.unity.inputsystem/InputSystem/InputAnalytics.cs",5,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Editor;"
"Packages/com.unity.inputsystem/InputSystem/InputAnalytics.cs",10,"Unity New Input System : \bUnityEngine\.InputSystem\b","namespace UnityEngine.InputSystem"
"Packages/com.unity.inputsystem/InputSystem/InputExtensions.cs",3,"Unity New Input System : \bUnityEngine\.InputSystem\b","namespace UnityEngine.InputSystem"
"Packages/com.unity.inputsystem/InputSystem/InputFeatureNames.cs",1,"Unity New Input System : \bUnityEngine\.InputSystem\b","namespace UnityEngine.InputSystem"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",9,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Composites;"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",10,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Controls;"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",12,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.LowLevel;"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",13,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Processors;"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",14,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Interactions;"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",15,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Utilities;"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",16,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Layouts;"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",20,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Editor;"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",44,"Unity New Input System : \bUnityEngine\.InputSystem\b","namespace UnityEngine.InputSystem"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",1925,"Unity New Input System : \b(Accelerometer|Gyroscope|Compass|AttitudeSensor|GravitySensor|LinearAccelerationSensor|OrientationSensor|Magnetometer|Barometer|ProximitySensor|LightSensor|StepCounter|Pedometer)\b","RegisterControlLayout(""Accelerometer"", typeof(Accelerometer));"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",1926,"Unity Old Input System : \bInput\.gyro\b|\bGyroscope\b","RegisterControlLayout(""Gyroscope"", typeof(Gyroscope));"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",1927,"Unity New Input System : \b(Accelerometer|Gyroscope|Compass|AttitudeSensor|GravitySensor|LinearAccelerationSensor|OrientationSensor|Magnetometer|Barometer|ProximitySensor|LightSensor|StepCounter|Pedometer)\b","RegisterControlLayout(""GravitySensor"", typeof(GravitySensor));"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",1928,"Unity New Input System : \b(Accelerometer|Gyroscope|Compass|AttitudeSensor|GravitySensor|LinearAccelerationSensor|OrientationSensor|Magnetometer|Barometer|ProximitySensor|LightSensor|StepCounter|Pedometer)\b","RegisterControlLayout(""AttitudeSensor"", typeof(AttitudeSensor));"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",1929,"Unity New Input System : \b(Accelerometer|Gyroscope|Compass|AttitudeSensor|GravitySensor|LinearAccelerationSensor|OrientationSensor|Magnetometer|Barometer|ProximitySensor|LightSensor|StepCounter|Pedometer)\b","RegisterControlLayout(""LinearAccelerationSensor"", typeof(LinearAccelerationSensor));"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",1931,"Unity New Input System : \b(Accelerometer|Gyroscope|Compass|AttitudeSensor|GravitySensor|LinearAccelerationSensor|OrientationSensor|Magnetometer|Barometer|ProximitySensor|LightSensor|StepCounter|Pedometer)\b","RegisterControlLayout(""LightSensor"", typeof(LightSensor));"
"Packages/com.unity.inputsystem/InputSystem/InputManager.cs",1935,"Unity New Input System : \b(Accelerometer|Gyroscope|Compass|AttitudeSensor|GravitySensor|LinearAccelerationSensor|OrientationSensor|Magnetometer|Barometer|ProximitySensor|LightSensor|StepCounter|Pedometer)\b","RegisterControlLayout(""StepCounter"", typeof(StepCounter));"
"Packages/com.unity.inputsystem/InputSystem/InputManagerStateMonitors.cs",3,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.LowLevel;"
"Packages/com.unity.inputsystem/InputSystem/InputManagerStateMonitors.cs",4,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Utilities;"
"Packages/com.unity.inputsystem/InputSystem/InputManagerStateMonitors.cs",6,"Unity New Input System : \bUnityEngine\.InputSystem\b","namespace UnityEngine.InputSystem"
"Packages/com.unity.inputsystem/InputSystem/InputMetrics.cs",7,"Unity New Input System : \bUnityEngine\.InputSystem\b","namespace UnityEngine.InputSystem.LowLevel"
"Packages/com.unity.inputsystem/InputSystem/InputSettings.cs",3,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Controls;"
"Packages/com.unity.inputsystem/InputSystem/InputSettings.cs",4,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Layouts;"
"Packages/com.unity.inputsystem/InputSystem/InputSettings.cs",5,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.LowLevel;"
"Packages/com.unity.inputsystem/InputSystem/InputSettings.cs",6,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Processors;"
"Packages/com.unity.inputsystem/InputSystem/InputSettings.cs",7,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Utilities;"
"Packages/com.unity.inputsystem/InputSystem/InputSettings.cs",29,"Unity New Input System : \bUnityEngine\.InputSystem\b","namespace UnityEngine.InputSystem"
"Packages/com.unity.inputsystem/InputSystem/InputSettings.cs",121,"Unity Old Input System : \bInput\.gyro\b|\bGyroscope\b","/// Sensors affected by this setting are <see cref=""Accelerometer""/>, <see cref=""Compass""/>, and <see cref=""Gyroscope""/>."
"Packages/com.unity.inputsystem/InputSystem/InputSettings.cs",145,"Unity Old Input System : \bInput\.gyro\b|\bGyroscope\b","/// A good example is the PS4 controller which has a gyroscope sensor built into"
"Packages/com.unity.inputsystem/InputSystem/InputSystem.cs",5,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Haptics;"
"Packages/com.unity.inputsystem/InputSystem/InputSystem.cs",7,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Controls;"
"Packages/com.unity.inputsystem/InputSystem/InputSystem.cs",8,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Layouts;"
"Packages/com.unity.inputsystem/InputSystem/InputSystem.cs",9,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.LowLevel;"
"Packages/com.unity.inputsystem/InputSystem/InputSystem.cs",10,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.DualShock;"
"Packages/com.unity.inputsystem/InputSystem/InputSystem.cs",11,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.EnhancedTouch;"
"Packages/com.unity.inputsystem/InputSystem/InputSystem.cs",12,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.HID;"
"Packages/com.unity.inputsystem/InputSystem/InputSystem.cs",13,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Users;"
"Packages/com.unity.inputsystem/InputSystem/InputSystem.cs",14,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.XInput;"
"Packages/com.unity.inputsystem/InputSystem/InputSystem.cs",15,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Utilities;"
"Packages/com.unity.inputsystem/InputSystem/InputSystem.cs",20,"Unity New Input System : \bUnityEngine\.InputSystem\b","using UnityEngine.InputSystem.Editor;"
"Packages/com.unity.inputsystem/InputSystem/InputSystem.cs",52,"Unity New Input System : \bUnityEngine\.InputSystem\b","namespace UnityEngine.InputSystem"
